"amount","bin","card_subtype","card_type","case_address","client_hour","count_digit_in_login","day_of_week","latitude","longitude","phone_2","status"
"52.09","533317","0","1","1","08","2","5","42.8333","12.8333","29","0"
"52.09","534207","0","1","1","08","4","5","42.8333","12.8333","66","0"
"52.09","516499","0","1","1","08","0","5","42.8333","12.8333","05","0"
"52.09","554591","0","1","1","08","4","5","44.6000","10.8500","29","0"
"74.41","529097","0","1","2","08","0","5","48.8600","2.3500","76","0"
"74.41","497040","5","0","1","08","1","5","48.8600","2.3500","69","1"
"75.00","517011","0","1","1","08","2","5","55.6125","11.7703","54","0"
"74.41","539832","0","1","2","08","2","5","42.4216","14.2822","31","0"
"75.00","405245","5","0","1","08","0","5","55.6761","12.5683","undefined","0"
"2.20","533317","0","1","1","09","2","5","44.7994","10.3262","44","0"
"2.20","533317","0","1","1","10","4","5","42.8333","12.8333","20","0"
"2.20","533317","0","1","1","10","1","5","45.5801","9.2725","53","0"
"2.20","497887","5","0","2","11","3","5","48.8967","2.2567","77","0"
"2.20","529097","0","1","2","11","0","5","42.6171","2.4225","62","0"
"2.20","497464","5","0","1","11","0","5","43.4585","2.5399","65","0"
"2.20","497040","5","0","1","11","0","5","48.7733","2.0739","61","0"
"2.20","513414","0","1","1","12","2","5","48.8667","2.3333","73","0"
"2.20","513770","0","1","2","12","0","5","48.8600","2.3500","62","0"
"2.20","497831","5","0","1","12","0","5","46.6415","4.4462","64","0"
"2.20","534207","0","1","1","12","1","5","40.8333","14.2500","53","0"
"2.20","529948","0","1","2","12","0","5","51.5000","-0.1300","29","0"
"2.20","497414","5","0","2","14","0","5","50.3901","3.1695","62","0"
"2.20","497355","5","0","1","14","0","5","48.8600","2.3500","75","0"
"2.20","533317","0","1","1","15","2","5","42.8333","12.8333","34","0"
"2.20","522694","0","1","1","15","3","5","42.8333","12.8333","33","0"
"2.20","497049","5","0","2","15","4","5","48.8600","2.3500","68","0"
"2.20","497040","5","0","1","15","0","5","48.8600","2.3500","76","0"
"2.20","402360","5","0","1","16","0","5","42.8333","12.8333","80","0"
"2.20","402360","5","0","1","16","0","5","48.8600","2.3500","65","0"
"2.20","402360","5","0","1","16","0","5","48.8600","2.3500","65","0"
"2.20","533317","0","1","1","16","3","5","42.8333","12.8333","45","0"
"2.25","402620","5","0","1","16","4","5","55.6761","12.5683","undefined","0"
"2.20","529204","0","1","1","17","0","5","37.4922","15.0704","89","0"
"2.20","445471","5","0","1","17","1","5","50.9333","4.0333","32","0"
"2.20","402360","5","0","1","17","2","5","42.8333","12.8333","46","0"
"2.20","497658","5","0","2","17","2","5","48.8354","2.6300","62","0"
"2.20","497874","5","0","2","17","0","5","47.3948","0.7040","64","1"
"2.20","513162","0","1","2","17","3","5","49.4938","0.1077","61","0"
"2.20","512669","0","1","1","17","2","5","42.8333","12.8333","28","0"
"2.20","533317","0","1","1","18","0","5","42.8333","12.8333","39","0"
"2.20","497040","5","0","2","18","4","5","48.8600","2.3500","75","0"
"2.20","531170","0","1","1","18","2","5","45.4959","9.1815","47","0"
"2.20","539622","0","1","1","19","2","5","42.8333","12.8333","24","0"
"2.20","533317","0","1","1","19","0","5","45.4667","9.2000","89","0"
"2.20","497401","5","0","1","19","4","5","48.8600","2.3500","65","0"
"2.20","402360","5","0","1","20","0","5","48.8600","2.3500","48","0"
"2.20","497202","5","0","2","21","1","5","48.8600","2.3500","63","0"
"2.20","530514","0","1","1","21","0","5","45.4643","9.1895","40","0"
"2.25","517021","0","1","1","21","3","5","55.6667","12.5833","undefined","0"
"2.20","402360","5","0","2","21","2","5","42.8333","12.8333","42","0"
"2.20","497044","5","0","2","21","0","5","48.8600","2.3500","68","0"
"2.20","497886","5","0","2","22","5","5","48.8600","2.3500","68","0"
"2.20","533317","0","1","2","22","0","5","42.8333","12.8333","93","0"
"2.20","533317","0","1","1","22","0","5","44.6472","11.3745","27","0"
"2.20","549538","0","1","1","23","2","6","48.8600","2.3500","76","0"
"2.20","549538","0","1","1","23","2","6","48.8600","2.3500","76","0"
"2.20","497049","5","0","1","23","2","6","48.8600","2.3500","68","0"
"2.20","526430","0","1","1","00","0","6","42.8333","12.8333","34","0"
"2.20","539832","0","1","1","00","4","6","45.4472","8.9311","66","0"
"2.20","402360","5","0","2","01","2","6","42.8333","12.8333","92","0"
"2.20","533317","0","1","1","03","0","6","42.8333","12.8333","27","0"
"2.20","533317","0","1","1","06","2","6","42.8333","12.8333","40","0"
"2.20","402360","5","0","1","07","2","6","45.0705","7.6868","38","0"
"75.00","517011","0","1","1","08","2","6","55.6761","12.5683","undefined","0"
"75.00","457122","5","0","1","08","0","6","55.6761","12.5683","undefined","0"
"74.41","533317","0","1","1","08","1","6","45.7024","9.2947","77","0"
"75.00","402620","5","0","1","08","0","6","55.6761","12.5683","undefined","0"
"75.00","457197","5","0","1","08","0","6","55.6761","12.5683","undefined","0"
"74.41","533317","0","1","1","08","2","6","42.8333","12.8333","49","0"
"22.59","535570","1","1","1","08","0","6","42.8333","12.8333","29","0"
"75.00","457106","5","0","1","08","0","6","55.7302","12.5098","undefined","0"
"75.00","457193","5","0","2","08","0","6","55.6761","12.5683","undefined","0"
"74.41","533317","0","1","1","08","2","6","40.9083","14.3499","24","0"
"75.00","457144","5","0","1","08","0","6","55.6795","11.0886","undefined","0"
"75.00","457177","5","0","1","08","4","6","56.4532","9.4020","undefined","0"
"22.59","483843","5","0","1","08","0","6","42.8333","12.8333","53","0"
"75.00","457105","5","0","2","08","0","6","55.8508","11.5856","undefined","0"
"75.00","550028","0","1","1","08","0","6","55.6761","12.5683","undefined","0"
"75.00","457106","5","0","1","08","0","6","55.6761","12.5683","undefined","0"
"75.00","457193","5","0","1","08","1","6","55.6667","12.5833","undefined","0"
"75.00","457162","5","0","1","08","0","6","55.6761","12.5683","undefined","0"
"74.41","542532","0","1","1","08","0","6","42.8333","12.8333","40","0"
"75.00","457123","5","0","1","08","0","6","55.6761","12.5683","undefined","0"
"75.00","524882","0","1","1","08","0","6","55.6761","12.5683","undefined","0"
"75.00","405245","5","0","1","08","2","6","55.6761","12.5683","undefined","0"
"74.41","543251","0","1","1","08","1","6","45.0705","7.6868","34","0"
"75.00","457190","5","0","2","08","0","6","55.6761","12.5683","undefined","0"
"74.41","533317","0","1","2","08","0","6","42.8333","12.8333","40","0"
"74.41","533317","0","1","1","08","2","6","42.8333","12.8333","46","0"
"75.00","457157","5","0","1","08","0","6","55.7211","11.4655","undefined","0"
"74.41","533317","0","1","1","08","2","6","45.1659","10.0266","51","0"
"22.59","535476","1","1","1","08","0","6","42.8333","12.8333","27","0"
"22.59","533317","0","1","1","08","2","6","43.7662","12.4586","71","0"
"22.59","533317","0","1","2","08","2","6","42.8333","12.8333","88","0"
"22.59","533317","0","1","1","08","0","6","42.8333","12.8333","42","0"
"22.59","489452","5","0","1","08","4","6","48.8600","2.3500","24","0"
"22.59","535476","1","1","1","08","2","6","42.8333","12.8333","45","0"
"22.59","402360","5","0","1","08","2","6","42.8333","12.8333","29","0"
"22.59","402360","5","0","1","08","2","6","48.8600","2.3500","51","0"
"22.59","535476","1","1","2","08","2","6","42.8333","12.8333","28","0"
"22.59","402360","5","0","1","08","0","6","42.8333","12.8333","47","0"
"22.59","526430","0","1","1","08","0","6","42.8333","12.8333","33","0"
"22.59","402360","5","0","1","08","3","6","48.7664","2.0341","38","0"
"22.59","533317","0","1","1","08","0","6","42.8333","12.8333","31","0"
"74.41","497804","5","0","2","08","1","6","48.8600","2.3500","38","0"
"2.20","526736","0","1","1","08","0","6","45.4759","12.1627","66","0"
"22.59","534207","0","1","1","08","2","6","42.8333","12.8333","27","0"
"22.59","465549","5","0","1","08","1","6","38.1158","13.3598","29","0"
"22.59","533317","0","1","1","08","0","6","42.8333","12.8333","46","0"
"22.59","526430","0","1","1","08","0","6","42.8333","12.8333","38","0"
"22.59","533317","0","1","1","08","0","6","42.8333","12.8333","31","0"
"22.59","402360","5","0","1","08","0","6","42.8333","12.8333","47","0"
"22.59","402360","5","0","2","08","0","6","48.8600","2.3500","20","0"
"22.59","402360","5","0","1","08","0","6","45.4643","9.1895","31","0"
"41.67","533317","0","1","1","08","0","6","40.6462","17.5166","92","0"
"41.67","534102","0","1","2","08","2","6","48.8600","2.3500","78","0"
"52.09","522694","0","1","1","08","1","6","42.8333","12.8333","24","1"
"52.09","402360","5","0","1","08","0","6","42.8333","12.8333","46","0"
"52.09","402360","5","0","2","08","2","6","45.4299","10.9844","40","0"
"52.09","534232","0","1","1","08","2","6","48.8600","2.3500","29","0"
"52.09","402360","5","0","1","08","0","6","42.8333","12.8333","47","0"
"52.09","533317","0","1","1","09","0","6","42.8333","12.8333","33","0"
"52.09","533317","0","1","1","09","3","6","42.8333","12.8333","73","0"
"52.09","533317","0","1","1","09","0","6","48.9937","2.4108","28","1"
"52.09","533317","0","1","1","09","0","6","45.4643","9.1895","34","0"
"52.09","530514","0","1","1","09","0","6","44.2065","9.9978","35","0"
"52.09","534232","0","1","1","09","0","6","41.1115","16.8554","40","0"
"74.41","534207","0","1","1","09","0","6","45.0500","7.6667","47","0"
"74.41","533317","0","1","1","09","2","6","44.4938","11.3387","45","0"
"74.41","453997","5","0","1","09","2","6","45.6052","10.2170","40","0"
"74.41","453997","5","0","1","09","2","6","45.6052","10.2170","40","0"
"74.41","533317","0","1","1","09","2","6","42.8333","12.8333","71","0"
"74.41","533317","0","1","1","09","2","6","48.8235","2.2903","29","0"
"74.41","403027","5","0","1","09","0","6","42.7039","12.3814","24","0"
"74.41","533317","0","1","1","09","0","6","42.8333","12.8333","27","0"
"74.41","533317","0","1","1","09","2","6","42.8333","12.8333","29","0"
"74.41","516499","0","1","1","09","0","6","45.9025","12.1772","38","0"
"74.41","534207","0","1","1","09","0","6","42.8333","12.8333","47","0"
"74.41","542532","0","1","1","09","0","6","42.8333","12.8333","77","0"
"74.41","533317","0","1","1","09","2","6","45.6960","9.6672","92","0"
"74.41","402360","5","0","1","09","0","6","40.8303","14.5034","34","0"
"74.41","497040","5","0","2","09","2","6","48.8600","2.3500","61","0"
"74.41","533317","0","1","1","09","0","6","42.8333","12.8333","42","0"
"74.41","533317","0","1","1","09","0","6","42.8333","12.8333","42","0"
"74.41","497546","5","0","2","09","0","6","48.8600","2.3500","64","0"
"74.41","497831","5","0","2","09","0","6","48.7029","2.4136","60","0"
"74.41","402360","5","0","1","09","0","6","42.8333","12.8333","29","0"
"74.41","533317","0","1","1","09","0","6","42.8333","12.8333","92","0"
"74.41","530514","0","1","1","09","0","6","40.8563","14.2464","38","0"
"74.41","526430","0","1","1","09","0","6","42.8333","12.8333","47","0"
"74.41","405785","5","0","1","09","2","6","42.8333","12.8333","27","0"
"74.41","542532","0","1","1","09","0","6","46.4907","11.3398","47","0"
"74.41","402360","5","0","2","09","2","6","45.5801","9.2725","88","0"
"74.41","539832","0","1","1","09","0","6","48.8600","2.3500","35","0"
"74.41","408089","5","0","1","09","0","6","44.6286","10.6102","47","0"
"74.41","531170","0","1","1","09","2","6","45.3315","10.2334","66","0"
"74.41","402360","5","0","1","09","0","6","42.8333","12.8333","38","0"
"74.41","497856","5","0","2","09","4","6","48.8600","2.3500","61","0"
"74.41","539832","0","1","1","09","0","6","42.8333","12.8333","33","0"
"74.41","540047","0","1","1","09","1","6","41.1115","16.8554","39","0"
"74.41","423067","5","0","2","09","2","6","42.8333","12.8333","47","0"
"74.41","437863","5","0","1","09","2","6","42.8333","12.8333","39","0"
"74.41","497204","5","0","2","09","2","6","48.8600","2.3500","64","0"
"74.41","535476","1","1","1","09","2","6","42.8333","12.8333","47","0"
"74.41","456144","5","0","1","09","0","6","50.6330","3.0586","78","0"
"74.41","533317","0","1","1","09","0","6","42.8333","12.8333","38","0"
"74.41","402360","5","0","1","09","1","6","42.8333","12.8333","28","0"
"74.41","533317","0","1","1","09","0","6","43.7085","10.4036","71","0"
"74.41","533875","0","1","1","09","0","6","40.8333","14.2500","46","0"
"74.41","513286","0","1","2","09","2","6","48.8600","2.3500","75","0"
"74.41","513286","0","1","2","09","2","6","48.8600","2.3500","75","0"
"74.41","497422","5","0","1","09","0","6","48.8600","2.3500","76","0"
"74.41","497040","5","0","2","09","0","6","48.8634","2.5060","62","0"
"74.41","513283","0","1","1","09","2","6","48.8600","2.3500","68","0"
"74.41","497601","5","0","1","09","2","6","48.8600","2.3500","67","1"
"74.41","497886","5","0","1","09","0","6","48.8600","2.3500","78","0"
"74.41","513283","0","1","2","09","2","6","49.2211","5.9845","67","0"
"74.41","553979","0","1","1","09","0","6","48.8765","2.1897","62","0"
"74.41","539832","0","1","1","09","0","6","40.9242","14.3132","47","0"
"2.20","533317","0","1","1","09","0","6","42.8333","12.8333","89","0"
"2.20","533317","0","1","1","09","0","6","40.6755","14.7933","80","0"
"2.20","456140","5","0","1","09","4","6","48.8600","2.3500","76","0"
"2.20","513283","0","1","1","10","0","6","48.8600","2.3500","62","0"
"2.20","513283","0","1","2","10","0","6","48.8600","2.3500","64","0"
"2.20","497040","5","0","1","10","0","6","48.8600","2.3500","61","0"
"2.20","533317","0","1","1","10","0","6","44.4833","11.3333","66","0"
"2.20","497301","5","0","1","10","0","6","48.3000","4.0833","62","0"
"2.20","529097","0","1","2","10","4","6","48.8600","2.3500","69","0"
"2.20","497040","5","0","1","10","2","6","50.7167","1.6167","66","0"
"2.20","513770","0","1","2","10","3","6","45.1500","1.5333","78","0"
"2.20","456188","5","0","2","10","2","6","50.9519","1.8563","78","0"
"2.20","513780","0","1","2","10","2","6","48.8600","2.3500","66","0"
"2.20","529097","0","1","2","10","0","6","46.0239","4.7064","68","0"
"2.20","497040","5","0","2","10","0","6","48.7833","2.4667","60","0"
"2.20","513277","0","1","2","10","0","6","48.8600","2.3500","61","0"
"2.20","469806","5","0","2","10","0","6","48.6239","6.7385","67","0"
"2.20","522686","0","1","1","11","0","6","45.4500","11.0000","40","0"
"2.20","529434","0","1","1","11","2","6","48.9010","2.7059","68","0"
"2.20","513162","0","1","1","11","0","6","48.8600","2.3500","49","0"
"2.20","513379","0","1","1","11","1","6","48.8600","2.3500","66","0"
"2.20","529097","0","1","1","11","2","6","43.6407","5.0954","33","0"
"2.20","533317","0","1","1","11","0","6","45.4643","9.1895","31","0"
"2.20","513162","0","1","1","11","0","6","48.8600","2.3500","66","0"
"2.20","529434","0","1","2","11","2","6","48.8498","2.5627","76","0"
"2.20","497049","5","0","1","11","6","6","48.8318","4.6938","64","0"
"2.20","497040","5","0","2","11","0","6","48.0833","1.3333","76","0"
"2.20","497040","5","0","1","11","0","6","48.6721","2.3932","76","0"
"2.20","497874","5","0","1","11","0","6","48.8600","2.3500","66","0"
"2.20","513770","0","1","2","11","0","6","45.7797","3.0863","69","0"
"2.20","513414","0","1","2","11","0","6","48.8600","2.3500","66","0"
"2.20","533317","0","1","1","11","3","6","42.9783","13.3545","33","0"
"2.20","513381","0","1","1","11","0","6","48.8600","2.3500","66","0"
"2.20","513163","0","1","1","11","0","6","45.5321","0.7749","62","0"
"2.20","497355","5","0","2","11","3","6","43.7031","7.2661","78","0"
"2.20","533317","0","1","2","12","2","6","42.8333","12.8333","33","0"
"2.20","533317","0","1","1","12","2","6","42.8333","12.8333","39","0"
"2.20","513277","0","1","2","12","2","6","48.8600","2.3500","65","0"
"2.20","497762","5","0","2","12","0","6","47.0000","1.4667","68","0"
"2.20","533317","0","1","1","12","0","6","42.4584","14.2028","40","0"
"2.20","453307","5","0","1","12","0","6","47.9501","1.8760","64","0"
"2.20","497401","5","0","2","12","0","6","48.9002","2.3095","67","0"
"2.20","497040","5","0","1","12","0","6","48.8600","2.3500","60","0"
"2.20","497831","5","0","1","13","0","6","48.8600","2.3500","68","0"
"2.20","513283","0","1","1","13","0","6","45.3407","5.3886","63","0"
"2.20","497831","5","0","1","13","5","6","48.8600","2.3500","64","0"
"2.20","533317","0","1","1","13","4","6","45.4299","10.9844","88","0"
"2.20","497827","5","0","1","13","0","6","48.8600","2.3500","66","0"
"2.20","497402","5","0","2","13","0","6","45.8315","1.2578","66","0"
"2.20","497886","5","0","1","13","0","6","48.8600","2.3500","46","0"
"2.20","497831","5","0","2","13","5","6","48.5166","3.6386","61","0"
"2.20","497831","5","0","2","13","1","6","48.8600","2.3500","75","0"
"2.20","439515","5","0","2","13","3","6","48.8600","2.3500","66","0"
"2.20","497401","5","0","1","13","0","6","48.8600","2.3500","67","0"
"2.20","513775","0","1","2","13","2","6","48.8667","2.3333","68","0"
"2.20","513780","0","1","1","13","0","6","48.8600","2.3500","67","0"
"2.20","513770","0","1","2","14","3","6","48.8600","2.3500","76","0"
"2.20","513277","0","1","1","14","4","6","48.8600","2.3500","64","0"
"2.20","539960","0","1","1","14","0","6","48.8600","2.3500","60","0"
"2.20","497301","5","0","3","14","0","6","49.4689","0.9231","67","0"
"2.20","513286","0","1","2","14","0","6","48.7555","7.6900","65","0"
"2.20","513770","0","1","2","14","0","6","48.8600","2.3500","63","0"
"2.20","513165","0","1","1","14","0","6","48.8600","2.3500","68","0"
"2.20","497886","5","0","1","14","1","6","48.8600","2.3500","63","0"
"2.20","497414","5","0","1","14","2","6","47.2165","-1.5524","62","0"
"2.20","513310","0","1","1","14","0","6","47.2165","-1.5524","60","0"
"2.20","553979","0","1","1","14","0","6","48.8600","2.3500","61","0"
"2.20","497831","5","0","2","14","2","6","48.8498","2.5627","61","1"
"2.20","513777","0","1","2","14","1","6","48.8600","2.3500","68","0"
"2.20","533317","0","1","1","15","0","6","48.8600","2.3500","33","0"
"2.20","497355","5","0","2","15","2","6","43.5995","1.4332","67","0"
"2.20","497856","5","0","2","15","4","6","46.3239","-0.4613","63","0"
"2.20","497932","5","0","2","15","4","6","43.5513","7.0128","76","0"
"2.20","513162","0","1","1","15","3","6","48.1120","-1.6743","68","0"
"2.20","497355","5","0","2","15","0","6","43.6109","3.8772","76","0"
"2.20","553979","0","1","3","15","3","6","48.8600","2.3500","77","0"
"2.20","513770","0","1","2","15","0","6","48.8600","2.3500","67","0"
"2.20","497874","5","0","2","15","2","6","48.1716","6.4354","68","0"
"2.20","497427","5","0","1","15","0","6","48.8600","2.3500","67","0"
"2.20","497678","5","0","1","15","2","6","48.9273","3.2876","77","0"
"2.20","497301","5","0","2","15","0","6","45.2491","2.6936","66","0"
"2.20","513641","0","1","1","15","5","6","50.7239","3.1612","77","0"
"2.20","497783","5","0","2","15","0","6","48.8600","2.3500","61","0"
"2.20","497874","5","0","1","15","0","6","48.8600","2.3500","76","0"
"2.20","513379","0","1","2","15","1","6","48.8600","2.3500","78","0"
"2.20","517053","0","1","2","15","2","6","45.4299","10.9844","47","0"
"2.20","497641","5","0","2","15","4","6","48.8600","2.3500","67","0"
"2.20","513380","0","1","2","15","0","6","50.3667","3.0667","76","0"
"2.20","497049","5","0","2","15","0","6","48.8600","2.3500","77","0"
"2.20","533317","0","1","1","15","2","6","42.8333","12.8333","80","0"
"2.20","534102","0","1","2","15","0","6","43.6109","3.8772","68","1"
"2.20","497040","5","0","1","16","0","6","48.8600","2.3500","66","0"
"2.20","497831","5","0","1","16","3","6","48.8600","2.3500","76","0"
"2.20","523718","0","1","1","16","0","6","48.9539","4.3672","66","0"
"2.20","533317","0","1","1","16","0","6","42.8333","12.8333","66","0"
"2.20","497040","5","0","1","16","2","6","44.7500","-0.7167","66","0"
"2.20","529097","0","1","2","16","2","6","48.8600","2.3500","66","0"
"2.20","529097","0","1","2","16","0","6","48.8600","2.3500","62","0"
"2.20","497650","5","0","1","16","0","6","48.8600","2.3500","76","0"
"2.20","513770","0","1","1","16","0","6","48.8600","2.3500","67","0"
"2.20","497040","5","0","2","16","2","6","45.0101","3.8001","60","0"
"2.20","513770","0","1","2","16","0","6","48.6921","6.1878","60","0"
"2.20","513283","0","1","2","16","2","6","48.8600","2.3500","69","1"
"2.20","513770","0","1","2","16","0","6","48.8600","2.3500","67","0"
"2.20","513770","0","1","2","16","2","6","48.8600","2.3500","67","0"
"2.20","513775","0","1","2","16","0","6","48.8600","2.3500","38","0"
"2.20","453307","5","0","2","16","0","6","44.1333","4.0833","62","0"
"2.25","557384","1","1","1","17","3","6","55.6761","12.5683","undefined","0"
"2.25","457172","5","0","1","17","0","6","55.6761","12.5683","undefined","0"
"2.20","513283","0","1","1","17","0","6","48.8600","2.3500","61","0"
"2.20","497831","5","0","3","17","4","6","48.9176","1.6612","65","0"
"2.20","533317","0","1","1","17","5","6","42.8333","12.8333","51","0"
"2.20","513283","0","1","1","17","2","6","44.0961","1.0131","65","1"
"2.20","497598","5","0","2","17","4","6","48.7444","2.2243","38","0"
"2.20","513604","0","1","2","17","2","6","48.8600","2.3500","66","0"
"2.20","553979","0","1","1","17","3","6","48.8600","2.3500","66","0"
"2.20","553979","0","1","1","17","3","6","48.8600","2.3500","66","0"
"2.20","497040","5","0","1","18","0","6","48.8600","2.3500","61","0"
"2.20","497831","5","0","1","18","0","6","46.3366","6.4636","78","0"
"2.20","497653","5","0","2","18","0","6","48.8600","2.3500","68","0"
"2.20","523718","0","1","1","18","0","6","48.8600","2.3500","76","0"
"2.20","513770","0","1","2","18","0","6","48.8600","2.3500","66","0"
"2.20","497146","5","0","2","18","0","6","48.8667","2.3333","68","1"
"2.20","497401","5","0","2","18","0","6","48.8600","2.3500","66","0"
"2.20","497301","5","0","2","18","0","6","48.6012","1.6514","68","0"
"2.20","497608","5","0","2","18","0","6","48.0000","-4.1000","64","0"
"2.20","497608","5","0","2","18","0","6","48.0000","-4.1000","64","0"
"2.20","513277","0","1","1","18","0","6","46.3347","0.4340","62","0"
"2.20","497040","5","0","1","18","1","6","48.8600","2.3500","64","0"
"2.20","529097","0","1","2","18","2","6","48.8600","2.3500","64","0"
"2.20","513283","0","1","2","18","0","6","48.6004","7.7874","61","0"
"2.20","529097","0","1","1","18","4","6","48.8600","2.3500","76","0"
"2.20","497546","5","0","1","19","0","6","43.1167","5.9333","66","0"
"2.20","497886","5","0","2","19","0","6","49.3812","2.3862","76","0"
"2.20","537106","0","1","1","19","0","6","48.8667","2.3333","65","0"
"2.20","513775","0","1","2","19","0","6","43.6766","4.4302","75","0"
"2.20","497831","5","0","2","19","2","6","45.5500","5.9333","66","1"
"2.20","533317","0","1","1","19","0","6","42.8333","12.8333","39","0"
"2.20","497040","5","0","2","19","0","6","47.3948","0.7040","68","0"
"2.20","497040","5","0","1","19","0","6","47.0637","2.0328","78","0"
"2.20","497049","5","0","1","19","0","6","48.8600","2.3500","76","0"
"2.20","513379","0","1","1","19","0","6","48.8600","2.3500","65","0"
"2.20","533317","0","1","1","19","0","6","45.4643","9.1895","51","0"
"2.20","497355","5","0","2","19","0","6","45.7704","3.2391","68","0"
"2.20","513163","0","1","1","19","4","6","48.8600","2.3500","70","0"
"2.20","453304","5","0","2","19","2","6","48.8600","2.3500","68","0"
"2.20","497874","5","0","2","19","0","6","44.8404","-0.5805","67","0"
"2.20","453307","5","0","2","19","4","6","48.8600","2.3500","66","0"
"2.20","554505","0","1","1","20","3","6","50.8500","4.3500","48","0"
"2.20","497874","5","0","1","20","2","6","48.8600","2.3500","64","0"
"2.20","497049","5","0","1","20","0","6","48.8600","2.3500","75","0"
"2.20","497049","5","0","1","20","2","6","48.8600","2.3500","76","0"
"2.20","497410","5","0","2","20","3","6","43.3000","-0.3667","76","0"
"2.20","497049","5","0","1","20","5","6","43.0982","5.8847","64","0"
"2.20","497355","5","0","1","20","0","6","48.8600","2.3500","68","0"
"2.20","513162","0","1","1","20","0","6","47.2165","-1.5524","24","0"
"2.20","416377","5","0","1","21","2","6","42.8333","12.8333","27","0"
"2.20","529097","0","1","2","21","0","6","48.8600","2.3500","76","0"
"2.20","497049","5","0","1","21","1","6","48.8600","2.3500","63","0"
"2.20","453997","5","0","1","21","0","6","45.4299","10.9844","34","0"
"2.20","497874","5","0","1","21","1","6","48.8600","2.3500","67","0"
"2.20","513778","0","1","2","22","1","6","48.8600","2.3500","64","0"
"2.20","497040","5","0","1","22","2","6","47.3955","0.7684","66","0"
"2.20","402360","5","0","1","22","2","6","43.6333","10.4000","39","0"
"2.20","529434","0","1","3","22","0","6","48.9069","2.1792","60","0"
"2.20","497049","5","0","1","22","2","6","48.8600","2.3500","65","0"
"2.20","456250","5","0","2","22","0","6","43.5139","0.4029","78","0"
"2.20","513770","0","1","1","23","3","7","46.8125","1.6936","68","0"
"2.20","533004","0","1","1","23","4","7","40.9203","14.7965","33","0"
"2.20","513163","0","1","2","23","0","7","48.8600","2.3500","62","0"
"2.20","513277","0","1","2","23","0","7","47.2165","-1.5524","64","1"
"2.20","512615","0","1","2","23","0","7","50.4350","3.3289","61","0"
"2.20","554965","0","1","1","23","0","7","48.8600","2.3500","68","0"
"2.20","476664","5","0","1","00","2","7","40.4000","-3.6833","62","0"
"2.20","497578","5","0","1","00","0","7","48.8600","2.3500","65","0"
"2.20","529097","0","1","1","00","0","7","48.8600","2.3500","60","0"
"2.20","497827","5","0","2","00","0","7","48.8600","2.3500","69","0"
"2.20","529097","0","1","2","01","0","7","48.8642","2.4432","65","0"
"2.20","497641","5","0","2","01","0","7","48.8600","2.3500","68","0"
"2.20","535584","1","1","1","02","0","7","47.2463","1.9884","76","0"
"2.20","533317","0","1","2","02","2","7","42.8333","12.8333","51","0"
"2.20","513780","0","1","1","03","0","7","48.8600","2.3500","68","1"
"2.20","497932","5","0","1","04","1","7","48.8600","2.3500","76","0"
"2.20","453307","5","0","2","06","4","7","46.6414","4.8671","61","0"
"2.20","497049","5","0","3","07","0","7","48.9820","2.2003","78","0"
"2.20","497049","5","0","3","07","0","7","48.9820","2.2003","78","0"
"2.20","513163","0","1","2","07","0","7","48.8600","2.3500","78","0"
"2.20","497402","5","0","1","07","0","7","43.5995","1.4332","68","0"
"2.20","536107","0","1","2","07","0","7","48.8600","2.3500","60","0"
"2.20","402360","5","0","1","07","0","7","45.1425","11.8846","49","0"
"2.20","497040","5","0","1","07","0","7","48.7872","2.4033","62","0"
"2.20","530558","0","1","1","08","0","7","50.8466","4.3528","49","0"
"2.20","533317","0","1","1","08","0","7","45.4989","12.2833","45","0"
"2.20","533317","0","1","1","08","2","7","42.8333","12.8333","38","0"
"75.00","517011","0","1","1","08","0","7","55.6761","12.5683","undefined","0"
"2.20","402360","5","0","1","08","1","7","42.8333","12.8333","46","0"
"74.41","402360","5","0","1","08","6","7","41.9000","12.4833","40","0"
"75.00","524882","0","1","1","08","0","7","55.6667","12.5833","undefined","0"
"74.41","535476","1","1","1","08","0","7","42.8333","12.8333","38","0"
"74.41","468762","5","0","2","08","2","7","42.8333","12.8333","51","0"
"75.00","457174","5","0","1","08","3","7","55.6761","12.5683","undefined","0"
"75.00","457150","5","0","1","08","0","7","55.6759","12.5655","undefined","0"
"75.00","457181","5","0","1","08","0","7","55.6761","12.5683","undefined","0"
"75.00","524882","0","1","1","08","0","7","59.3333","18.0500","undefined","0"
"74.41","528287","0","1","1","08","2","7","42.8333","12.8333","34","0"
"74.41","482498","5","0","1","08","1","7","48.8600","2.3500","49","0"
"74.41","533317","0","1","1","08","1","7","45.4667","9.2000","38","0"
"75.00","457160","5","0","1","08","0","7","55.2299","11.7609","undefined","0"
"74.41","534207","0","1","1","08","2","7","48.8667","2.3333","51","0"
"74.41","539832","0","1","1","08","0","7","42.8333","12.8333","38","0"
"74.41","539832","0","1","1","08","2","7","45.7833","9.0833","46","0"
"74.41","453999","5","0","1","08","0","7","42.8333","12.8333","49","0"
"74.41","526430","0","1","1","08","2","7","45.4643","9.1895","93","0"
"75.00","457150","5","0","2","08","0","7","55.6761","12.5683","undefined","0"
"2.20","539832","0","1","1","08","4","7","45.4167","11.8833","38","0"
"74.41","497047","5","0","2","10","5","7","-21.1000","55.6000","69","0"
"2.20","513162","0","1","1","08","0","7","43.5995","1.4332","68","0"
